epoch,train_loss,val_loss,val_multi,rmse_temp,mae_temp,mse_power,r2_temp
108,0.297476153075695,0.10403598141856492,0.1416792689822614,0.18216237637604576,0.12971259653568268,0.0001300984586123377,0.9889010015617018
109,0.30094929933547976,0.11200820887461305,0.1525306176394224,0.18901139309454748,0.13783381879329681,0.00016836749273352325,0.9880507022585485
110,0.29793751183897255,0.15274372017011045,0.20780346682295203,0.22097698875846028,0.167859748005867,0.000125409773318097,0.9836672049778521
111,0.29701565485447645,0.15972863314673305,0.21448203660547732,0.22907192627167372,0.16329942643642426,0.00015096859715413302,0.9824486645237956
112,0.2945853974670172,0.22319845724850892,0.3043003646656871,0.2665254952481138,0.2150210291147232,0.00014698991435579956,0.9762401374616041
113,0.2943169554695487,0.1635845959652215,0.21986402021721005,0.23161119238691089,0.17284002900123596,0.00010781969467643648,0.9820573945933541
114,0.29098029863089325,0.10895599443465472,0.15063068680465222,0.1833791594686902,0.13958138227462769,0.0001256871473742649,0.9887522316582168
115,0.2907183140516281,0.10731966737657786,0.14792444268241525,0.18259862305632799,0.13240289688110352,0.0001514137111371383,0.988847778164213
116,0.29071710659191013,0.11698160073719918,0.1600671511143446,0.1921918860764613,0.14718158543109894,0.00010861166811082512,0.9876451774138811
117,0.2894717026501894,0.1305918394587934,0.17095917407423258,0.2123685875739027,0.15035557746887207,0.00012787875311914831,0.9849149421360791
118,0.29051326829940083,0.10594032825902104,0.14439079286530615,0.1836692979275672,0.1328130066394806,0.00010821549221873283,0.9887166118186972
119,0.2879437106661499,0.11453003226779401,0.1552574816159904,0.19206698872714276,0.1395324021577835,0.00011519794497871771,0.9876612297692112
120,0.2879930481314659,0.11485718619078397,0.15887363599613308,0.1881771872458834,0.14126309752464294,9.076081187231466e-05,0.9881559457748724
121,0.28685461841523646,0.13593931253999472,0.18148732259869577,0.21256717994381316,0.1608310341835022,0.00012278676149435341,0.9848867164289332
122,0.2852453441359103,0.09820203902199864,0.13648511292412877,0.17305809010486914,0.12400472164154053,0.00010017215390689671,0.9899827101917092
123,0.2857594840228558,0.11382936290465295,0.15256628524512053,0.19374187283236757,0.13363362848758698,0.000109856940980535,0.9874450961994508
124,0.2862428455613554,0.1277525693643838,0.17028289185836912,0.20639296872294596,0.1473076194524765,0.00013635355571750551,0.9857519246237746
125,0.2837701965123415,0.10217959070578217,0.14030504636466504,0.17893203233072624,0.1269986629486084,0.0001055167886079289,0.9892911549452567
126,0.2859914327040315,0.1360241886228323,0.18657445339486003,0.2066884621844924,0.15923574566841125,0.00017088516324292868,0.9857110968905619
127,0.2829451646655798,0.14486919678747653,0.19492948008701205,0.21770200712573656,0.1536315679550171,0.00011873758921865374,0.9841477358534678
128,0.28273285683244465,0.10110941687598825,0.1380649831146002,0.17906955528673357,0.12768492102622986,0.00011000000813510269,0.9892746878725115
129,0.27982436027377844,0.1172326011583209,0.15892866104841233,0.19430942450390398,0.14232195913791656,0.00012159467587480322,0.9873714310216835
130,0.28140684887766837,0.13826883332803847,0.18693564496934414,0.21164552752624202,0.16384558379650116,8.434993651462719e-05,0.9850174889922881
131,0.2815913668833673,0.1294863305054605,0.18507049670442938,0.1921983405676705,0.14824838936328888,9.604464867152274e-05,0.9876443469821341
132,0.2798317387700081,0.11182106640189886,0.15077775716781616,0.19084914545040782,0.13423673808574677,9.102606418309733e-05,0.9878172073816167
133,0.2783012076281011,0.1020445386879146,0.13876742627471686,0.18069087680087836,0.13369762897491455,0.00011153422383358702,0.9890795912423967
134,0.27601781859993935,0.1141064768191427,0.15314335548318922,0.1937131054420952,0.13421684503555298,0.00010491118155186996,0.987448823671602
135,0.2747899155132473,0.11918002259917557,0.1581592971459031,0.2002328046721502,0.13974852859973907,7.911974535090849e-05,0.9865897495062195
136,0.27629498625174165,0.09641426438465714,0.1317881140857935,0.17466975177382482,0.12350822240114212,0.00010211241169599816,0.9897952629046853
137,0.27535781720653174,0.1403951768297702,0.19216799824498593,0.2104794420812983,0.15625394880771637,0.00010538039350649342,0.9851821298122342
138,0.2771892534568906,0.09568125177174806,0.13067256277427078,0.17416381033828365,0.1214214414358139,0.00011720530892489478,0.9898542943398189
139,0.274954763893038,0.11165732042863966,0.15417254269123076,0.1859062529201767,0.13558585941791534,9.632018918637186e-05,0.9884400910068694
140,0.27555200969800353,0.1036596086807549,0.14507081340998412,0.17639045582963486,0.12659408152103424,0.00010843422205653042,0.9895932147732841
141,0.27376470165327194,0.09354566717520356,0.130881024338305,0.16760279467202718,0.12072916328907013,0.00013643484271597117,0.990604304803458
142,0.2750356374308467,0.10322123561054468,0.14637282714247704,0.17327183208550012,0.12724225223064423,0.00010948658746201545,0.9899579507644966
143,0.2743190651759505,0.10340611711144447,0.1400345540139824,0.18270290627315983,0.12752212584018707,8.549712219974026e-05,0.9888350355728684
144,0.27324990490451456,0.09943657661788166,0.1370988693088293,0.17571579456235345,0.12621454894542694,0.00010995699994964525,0.9896726710411093
145,0.2716912694275379,0.17558897864073514,0.23664556611329318,0.23928824250694358,0.1739894449710846,8.983987208921462e-05,0.9808482201732267
146,0.2718836680054665,0.11829908834770322,0.16057797111570835,0.1949380623282504,0.14288988709449768,9.670312283560634e-05,0.9872895851441372
147,0.2709528091363609,0.10277453744783997,0.14113559080287813,0.17942917955906085,0.126811221241951,0.0001196667508338578,0.9892315662335968
148,0.26501749772578476,0.135513809742406,0.17907947273924946,0.21438095358374917,0.15628623962402344,0.00016211881302297115,0.9846277014772221
149,0.2677663524635136,0.10228238012641669,0.14260441781952976,0.17598499570024317,0.12790973484516144,9.292548929806799e-05,0.9896410029800351
150,0.26713681779801846,0.09851177297532558,0.13450410617515446,0.17677316546283267,0.12717045843601227,0.0001057093613781035,0.9895480075842917
151,0.267765443213284,0.11440823124721647,0.1539603877812624,0.193433824328626,0.1322130560874939,0.00011874690972035751,0.9874849888246459
152,0.26404294949024915,0.10652289506979287,0.14511697120033204,0.1842699078715798,0.12916311621665955,9.430391946807504e-05,0.9886426964147972
153,0.26456350069493056,0.09832168989814818,0.13374287383630873,0.1773188733201608,0.12310362607240677,8.395595796173438e-05,0.9894833754702212
154,0.2630198011174798,0.11279527014121413,0.15856121983379126,0.18304303948767311,0.1293831467628479,9.974374552257359e-05,0.9887934262568351
155,0.2666430946439505,0.14738234453834592,0.1974713457748294,0.22053846614156616,0.15557284653186798,0.00011328630353091285,0.9837319646972811
156,0.2637290553189814,0.1282865572720766,0.1778982561081648,0.19831410874496594,0.15103083848953247,8.360548235941678e-05,0.9868455214873749
157,0.261038020811975,0.09324822183698415,0.13037875462323428,0.16747609235645333,0.11875808984041214,0.00010237948299618438,0.9906185048872564
158,0.2599970828741789,0.10158391310833395,0.13941356539726257,0.17851040746964805,0.12823979556560516,0.00011179492139490321,0.989341563049524
159,0.2615511052310467,0.10075833755545319,0.13623693361878395,0.18064118317767855,0.12754471600055695,8.776046888669953e-05,0.9890855976664972
160,0.2572849330492318,0.0994120785035193,0.13758230954408646,0.1749545099960443,0.12033433467149734,0.00011220361921004951,0.9897619628907063
161,0.2593845737166703,0.11787835196591914,0.15929677658714353,0.19549454787888593,0.14150215685367584,0.00012732688628602773,0.9872169138924825
162,0.2599670383147895,0.10399014367721975,0.14417791599407792,0.17858539403222518,0.12314166873693466,8.742868521949276e-05,0.9893326067484256
163,0.25701241539791225,0.09716169843450188,0.13662419384345412,0.1698206731723378,0.12336582690477371,0.00010228934843325987,0.9903539939328788
164,0.2581867925822735,0.1037904154509306,0.1407037521712482,0.18283750126719303,0.1272696852684021,9.238933125743642e-05,0.9888185794662088
165,0.2566369933076203,0.11342450389638543,0.15511964662000538,0.18935099533014368,0.1352815330028534,0.00010833793203346431,0.9880077241756622
166,0.254005191475153,0.11547317337244749,0.15959935653954743,0.18885226185787152,0.1420871615409851,8.729895489523187e-05,0.9880708140593454
167,0.25573903853073715,0.1011023610830307,0.1402331885881722,0.1760043953108322,0.12731371819972992,8.016053470782936e-05,0.9896387190435016
168,0.2548398504965007,0.10242954818531871,0.13844096502289177,0.18220135063600898,0.12375924736261368,0.00012093841360183433,0.988896251252849
169,0.25171170830726625,0.16640077959746122,0.2249049162492156,0.23225020632359977,0.17984594404697418,9.650876017985865e-05,0.9819582512113157
170,0.25606135753914716,0.09618925307877361,0.1327825030311942,0.17259132061957497,0.12052018940448761,0.00010132903844350949,0.9900366742984275
171,0.2524804972112179,0.10102732963860035,0.13756089014932513,0.1795443814905967,0.12551672756671906,0.00010627258598105982,0.9892177330152039
172,0.25297686038538814,0.10132725243456661,0.1372992475517094,0.18074683278027462,0.12653595209121704,8.338651241501793e-05,0.9890728271614805
173,0.25153447007760404,0.11078322622925044,0.15287252981215715,0.1852992362796672,0.13873755931854248,0.00011120700219180435,0.9885154579217221
174,0.25536322249099613,0.10567766134627163,0.14477032450959088,0.18243857435947086,0.1264355480670929,8.977056131698191e-05,0.9888673187316472
175,0.2509885617531836,0.1103456161916256,0.14852227382361888,0.18993619896975683,0.13138212263584137,9.467126074014232e-05,0.9879334837768647
176,0.24942371286451817,0.10204859916120768,0.1426621375605464,0.17523172100164525,0.12759460508823395,0.0001098393477150239,0.989729493308474
177,0.2488998702727258,0.10156695889309049,0.14515310926362873,0.17024175088737267,0.12256179749965668,7.819427992217243e-05,0.9903060990560234
178,0.24872407959774137,0.11280232770368456,0.1553909607231617,0.1873438303981478,0.133631631731987,9.73717324086465e-05,0.9882606190547506
179,0.24978789305314422,0.10296200811862946,0.14440230932086706,0.1753610515937509,0.12558388710021973,8.909225289244205e-05,0.9897143272122353
180,0.25110865440219643,0.1032041666097939,0.1428642869926989,0.17822153796537535,0.13137690722942352,8.617566345492378e-05,0.9893760314500667
181,0.24561256868764758,0.10406655147671699,0.14374617114663124,0.1794033187516447,0.12628857791423798,7.938673661556095e-05,0.9892346696357917
182,0.24795324113219977,0.13938867701217533,0.1958522666245699,0.20360379459959016,0.15356609225273132,7.950664439704269e-05,0.9861344167012362
183,0.24741284409537911,0.11245881421491503,0.15353341940790416,0.1889066187537091,0.13302305340766907,6.694063631584868e-05,0.9880639462990752
184,0.24680522531270982,0.10003823796287178,0.13913898216560483,0.17453219843805673,0.12359685450792313,6.90809974912554e-05,0.9898113292168516
185,0.244109149556607,0.09064028868451715,0.12833723425865173,0.16266808115926862,0.11451702564954758,0.00010205552825937048,0.991149432901054
186,0.24412160478532313,0.11829332560300827,0.16667532352730632,0.18694076985056912,0.13571231067180634,9.166324889520183e-05,0.9883110780017779
187,0.24324774611741304,0.10342698441818357,0.13992340657860042,0.18291059169116636,0.12554627656936646,9.090997627936304e-05,0.9888096381188634
188,0.24380624387413263,0.11165281580761074,0.15699420729652047,0.18206109837753034,0.13255736231803894,9.069815132534131e-05,0.9889133394047999
189,0.24358633207157254,0.11435647527687251,0.1591868566349149,0.18642199089309508,0.13164909183979034,0.00010051663412014022,0.9883758636410453
190,0.24322723038494587,0.11323738466016949,0.15535727958194911,0.18854293247626966,0.13153821229934692,0.00010643638233887032,0.9881098603021236
191,0.24202028326690198,0.09782226448878646,0.13586386134848,0.1728659801612531,0.12270189821720123,7.612715853611007e-05,0.9900049384470065
192,0.24080192679539322,0.11772523978725076,0.16070699859410525,0.19329553571376917,0.13282403349876404,9.242192027159035e-05,0.987502876503921
193,0.24238450210541487,0.10224427310749888,0.1404355453327298,0.1789344994343036,0.1247798353433609,8.997073746286333e-05,0.9892908598578651
194,0.24038190068677068,0.10818864414468407,0.15010980730876328,0.18200338707054178,0.12800998985767365,8.66927657625638e-05,0.988920367668685
195,0.2376972518861294,0.1476489257067442,0.19841358363628386,0.22005831786734548,0.15421780943870544,0.00018171919509768486,0.9838027238623923
196,0.23910513622686266,0.15705967154353856,0.2120761859230697,0.22586023902529873,0.16407084465026855,0.00010482616926310584,0.9829373691207721
197,0.23717956878244878,0.1191197071224451,0.1610055835917592,0.19649552641634396,0.14160498976707458,7.150090095819905e-05,0.9870856737751188
198,0.23857090771198272,0.10212236559018492,0.14217145200818776,0.17614800022859559,0.12805506587028503,8.217398863052949e-05,0.989621804355085
199,0.23903486374765634,0.11035467498004436,0.14937952049076558,0.18882784941672504,0.13334135711193085,9.30980168050155e-05,0.9880738975232031
200,0.2363447794690728,0.10735043901950121,0.14993228018283844,0.1799338559308059,0.13075043261051178,7.894870941527188e-05,0.9891709048393921
201,0.23843235820531844,0.10168114406988024,0.14030478112399578,0.17753843888612844,0.12224031984806061,9.017607953865081e-05,0.9894573150665021
202,0.2364489427767694,0.10693709924817085,0.14836458768695593,0.18096014968153154,0.1291467249393463,8.092800999293104e-05,0.9890470199746446
203,0.23540850123390555,0.12774016978219152,0.17355334302410483,0.20237699662661499,0.14140653610229492,7.972489402163774e-05,0.9863010044998161
204,0.2332343718968332,0.11049502873793245,0.15287871807813644,0.18452298602108672,0.1312507838010788,7.1161070081871e-05,0.9886114779632282
205,0.23418794563040138,0.09645511247217656,0.13428599424660206,0.17118857142554283,0.11923752725124359,6.429127824958414e-05,0.9901979714592145
206,0.23447697460651398,0.10788619993254542,0.15030782632529735,0.18090236515401625,0.12932483851909637,6.836590182501823e-05,0.9890540133464394
207,0.2328592856414616,0.1332623727619648,0.18297008210793136,0.2043743500859604,0.1478174328804016,9.676663466962054e-05,0.9860292668950976
208,0.23209698302671314,0.09759499095380306,0.1365618050098419,0.17118338671112615,0.12219773232936859,0.000101837984402664,0.990198565621665
209,0.2332404530607164,0.10702262241393327,0.1492482302710414,0.1799642256446089,0.12582805752754211,0.00011272560368524864,0.9891672481483381
210,0.23021105406805872,0.11624025837518275,0.15943656489253044,0.19108884145400962,0.12997879087924957,7.511852163588628e-05,0.9877865860832488
211,0.23028346430510283,0.11916490821167827,0.16219485895708202,0.19509113164522876,0.13749712705612183,7.468045077985153e-05,0.9872696168993688
212,0.23283822545781732,0.11202499498613179,0.1522402978502214,0.18946678073079246,0.13385093212127686,7.814361742930487e-05,0.9879930535471043
213,0.23208409883081912,0.11054612910374999,0.1531596311368048,0.18428051111423474,0.12879809737205505,7.50824183342047e-05,0.9886413884598727
214,0.23080572122707962,0.14789289338514208,0.20290625281631947,0.2154809432559659,0.1583782583475113,8.490809705108404e-05,0.9844695456014707
215,0.22945269010961056,0.11146019427105784,0.1575576661154628,0.18075696257810914,0.1327238529920578,8.067861199378967e-05,0.9890716019506557
